category_Id,asin,category,rank,image_urls,rating,rating_count,price,title,description,keyword,tag,ai_description,price_history
51397085031,B0CSWG6M8S,Burr Grinders,101025,https://images-na.ssl-images-amazon.com/images/I/71yKRD8RAaL.jpg,4.2,4576,2249,"Groenenberg Coffee Grinder - Portable Electric Dry Spice, Masala, Beans Crusher Machine for Home, Small Multifunctional Grinder with conical Burr for Herb & Spices, Mill, Espresso","CONVENIENT AND PORTABLE: The Groenenberg coffee grinder is a mini, cordless, and portable coffee beans grinder with a built-in beans grinder, perfect for camping, travel, or home use. Its rechargeable 800mAh Li battery and Type C charging make it easy to take with you wherever you go.
PRECISION GRINDING: Experience consistent and precise grinding with the Groenenberg Coffee Grinder Electric, featuring ceramic burrs and a powerful pure copper motor. The Coffee Beans Crusher has 5 levels of stepless grinding options, adjust the coarseness of your grind to match your preferred brewing method.
EASY TO USE AND CLEAN: The automatic one-touch operation of our coffee bean grinder makes it effortless to use, even for coffee beginners. It includes a free cleaning brush, and the ceramic burrs are easy to clean and maintain for long-lasting performance.
HIGH-QUALITY MATERIAL: Made with high-quality materials, the Groenenberg coffee Crusher machine features a burr design that preserves the natural flavors and oils in your coffee beans for a superior taste. Enjoy freshly ground coffee anytime, anywhere with a bean capacity of up to 25g per grind.
MULTI PURPOSE GRINDER: Our Electric Coffee Grinder/Spice Grinder/Dry Grinder is a versatile powerhouse, capable of grinding coffee beans, spices, and herbs with ease. Enjoy the convenience of having a single device for all your grinding needs, whether it's the perfect cup of coffee or adding a burst of flavor to your favorite dishes.",electric spice grinder,Best Pick,"Portable, precise, and easy-to-use coffee grinder with ceramic burrs and rechargeable battery. Perfect for coffee, spices, and herbs.","[2249.0, 2249.0, 2249.0, 2249.0, 2249.0]"
1379984031,B083JK8HYY,Kettle & Toaster Sets,11337,https://images-na.ssl-images-amazon.com/images/I/31CRNOydTUL.jpg,4.4,1535,1499,Amazon Basics Double-Walled Stainless Steel Electric Kettle - 1.7 Litre (2200 Watt),"Made from SUS304 stainless steel with high wattage and concealed heating element for quick boiling. Light-weight and portable for ease of mobility and serving;Caution - Always use the product with 16A socket. Using it on lower rating sockets may result in melting of socket or the plug
Cool-touch double wall ensures outside of kettle remains safe to touch. Steam sensor and auto-shutdown ensures protection from overheating and dry boiling;BIS certified plug and cable for ensuring safety
Wide mouth facilitates easy cleaning; cord winder at the base for easy storage;One-touch lid for easy filling and pouring; On/off indicator to show whenever the kettle is powered on or off. Rust-resistant stainless steel;1-year warranty against manufacturing defects
Dimension:- Cable length: 80 cm/31.49 inches; Capacity- 1.7L; Wattage: 2200 W;Package Contents: 1 Double-Walled Stainless Steel Electric Kettle; Material: Stainless Steel; External body finish: Sanding, plastic
Color Name: Black; Size Name: Standard",electric stainless steel kettle,Best Pick,"Portable stainless steel electric kettle with high wattage for quick boiling. Safe to touch, auto-shutdown feature, and BIS certified for safety.","[1462.83, 1499.25, 1462.28, 1462.83, 1449.96]"
1380051031,B00V3RYWV2,Electric Grills,1496319,https://images-na.ssl-images-amazon.com/images/I/41NBkjRTbSL.jpg,4.2,131,11000,"Steba Vg 101 Table Grill, Multicoloured, Standard, 2000 Watt, Pack of 1","Grilling area 43 x 3,5 cm & Infinitely variable temperature control for best grilling results
Low fat: oil runs into a collector bowl & Grill plate with grill pattern for steaks or fish and smooth area for sausages, seafood etc.
High grilling temperatures and forced warm-up time by integrated heating element
Easy cleaning due to detachable, non-stick coated grill plate
Temperature control light",electric table grill,Best Pick,"Grill with 43 x 3.5 cm grilling area, variable temp control for best results. Low fat, easy cleaning, high temps, and quick warm-up. Professional grilling at its best!","[9426.41, 10978.39, 10064.13, 9426.41, 9206.04]"
1380076031,B07VWBQSVR,Tandoors & Grills,22139,https://images-na.ssl-images-amazon.com/images/I/81mHqABDXnL.jpg,3.4,496,2690,WellBerg Electric Tandoor (16 INCH ELECTRIC TANDOOR),"Warranty: 1 year warranty provided by the manufacturer from date of purchase
Includes: Electric tandoor, Pizza Cutter, Recipe Book, Magic Cloth, Grill, Glove, Skewers
Specially For: grilling, roasting, tosting and baking "" you make in paneer tikka, chicken, tandoori roti, paratha, cake, muffins, aalu tikka, roti, and so many other tadoori items",electric tabletop oven,Best Pick,"1yr warranty, Electric tandoor with accessories for grilling, roasting, toasting, and baking various tandoori items.","[2690.72, 2693.78, 2691.43, 2690.72, 2695.13]"
1380050031,B0B21PFDJT,Mini Food Processors & Choppers,5994,https://images-na.ssl-images-amazon.com/images/I/718MI89O8yL.jpg,3.7,238,775,"Pigeon Zoom Electric Chopper 350 ml, Portable with 3 Stainless Steel Blades for Effortlessly Chopping Vegetables and Fruits - Green, 30 Watts","Chopper Capacity: 350 ml
Powerful Motor: 30 W, 1700 RPM, 5.0V DC
Battery type: Li-Ion Battery
Battery Capacity: 1500 mAh
Long Lasting Charge: 4 Hr charge can be use for 30 min One Chop: 10 to 15 Sec. Battery Support: 100+ Chops Power Cord Length: 1 meter",electric vegetable chopper,Best Pick,"Compact chopper with 350 ml capacity, powerful 30W motor, 1500mAh Li-Ion battery, 4hr charge for 30min use. 10-15 sec chop time.","[831.36, 756.61, 797.17, 831.36, 845.72]"
1380050031,B0BLGD6S64,Mini Food Processors & Choppers,5573,https://images-na.ssl-images-amazon.com/images/I/71PCgZrsplL.jpg,3.6,156,1249,Crompton ChopMaxx Electric Vegetable Chopper | 300 Watts Motors | Twin S-Shaped Ninja blades | 800 ml see through bowl,"300 WATTS POWER: Powerful 300 watts power helps perform operation faster than cutting by hand
DUAL S-SHAPED BLADES: Two S-shaped blades helps to Grind, Chop, Whisk in seconds
800 ML SEE-THOUGH FOOD GRADE BOWL: Crompton ChopMaxx comes with 800 Ml see-through food grade bowl which helps to increase visibility
SINGLE TOUCH OPERATION: Easy to use one touch push button
WHISKING ATTACHMENT: Useful whisking attachment can be used for beating egg, butter, curd etc
Comes with a Rust resistant stainless steel blade for chopping onions, capsicum, tomatoes, cabbage, nuts etc. A whisker disc to make frothy batters, whisking eggs & creams. Anti skid base ensures that chopper does not move while in operation
·       Warranty - 2 years on product",electric vegetable chopper with twin blades and see-through bowl,Best Pick,"Powerful 300W chopper with dual blades for quick chopping, whisking. Easy one-touch operation. Includes whisking attachment. 2-year warranty.","[1447.82, 1307.34, 1383.09, 1447.82, 1443.0]"
1380083031,B0CRP6B7TW,Waffle Makers & Irons,907,https://images-na.ssl-images-amazon.com/images/I/610UNVNVVKL.jpg,4.7,7448,629,"Waffle Maker, Waffle Maker Machine, Waffles Maker, Mini Waffle Maker, Waffle Machine, Waffle Iron, Waffles Maker Machine, Mini waffle Maker for Home, Waffle Maker Electric, Waffle Maker (Red)","MORE THAN WAFFLES: DASH waffle maker will make your favorite breakfast classics, or get creative with waffled hash browns, cookies and even biscuit pizzas. Any batter will “waffle” into single serving portions. Great for families or on the go.
MINI IS MIGHTY: DASH Waffle maker comes with a 4” nonstick cooking surface, this is a MUST-HAVE for that first apartment, smaller kitchen, college dorm, or camper and stores easily in a kitchen cabinet or drawer.
WAFFLY EASY: DASH Simply plug it in and go; the DASH Waffle Maker heats up in minutes. Dual non-stick surfaces provide an even cook for consistent results and delicious golden waffles every time. Nonstick surfaces make cleanup a snap.
PERFECT GIFT: DASH Waffle maker is a perfect wedding or new home gift, the Waffle Maker’s small size takes up little counter space, and its sleek design and trendy color options will match any kitchen décor
GREAT ADDITION TO YOUR KITCHEN: DASH Waffle maker is super space-saving compact design takes up less of a footprint on your countertop. The sleek colorful finish adds a lovely pop of color to your kitchen décor.",electric waffle maker,Best Pick,Make waffles in minutes with DASH waffle maker. Perfect for small spaces and easy cleanup. Great gift idea!,"[658.19, 641.28, 658.19, 658.19, 658.19]"
1380083031,B07T66YYW3,Waffle Makers & Irons,9568,https://images-na.ssl-images-amazon.com/images/I/31bEBsranqL.jpg,3.8,1779,1544,"Prestige Waffle Maker PWM 01, Black","Hassle Free, 800 watts power
Durable Die-Cast Plates, Heat Resistant Bakelite Bodies
Non-stick Coating for Oil Free Baking
Warranty : 1 Year",electric waffle maker,Eco Pick,"800W power, durable plates, non-stick coating. 1-year warranty. Hassle-free baking.","[1536.29, 1561.22, 1561.95, 1536.29, 1525.46]"
22938888031,B0C8T6VCRD,Electric Kettles,9289,https://images-na.ssl-images-amazon.com/images/I/61ighTJEH2L.jpg,3.7,104,549,"Hilton Amaze Electric Kettle with Stainless Steel Body, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1400 Watt (Silver) (1.5 Litre)","Classic Design - The classical mirror polish of the appearance makes the tea kettle unique and aesthetic, which can match any type of kitchen design. Also, the simple one-touch on/off switch button is easy to operate.
Cost-Effective - This fast-heating water boiler is BPA-free! We strive for high quality with affordable price. The tough pure metal stainless-steel build makes it very sturdy and the inside part is only made from premium food grade stainless steel that keep your water out of the contamination from plastic materials and chemicals.
2L,1.5L,1,2L Capacity - The electric kettle has a total capacity of 2,1.5,1.2 liters and consumes 1,400 watts of power but only for a short period so it can save more time for boiling in the long run. You can easily and quickly use it to prepare your coffee, hot tea or milk at anytime and anywhere.
Safety Design - Equipped with auto shut off and boil-dry protection safety engineering technology with the three-prong plug. This water kettle can be lifted off the base for use without the hazard of cords and the handle comes with a soft non-slip material and a heat resistant design.
EASY CLEAN: Use white vinegar, baking soda, water, cleaning bottle brush and microfiber cloth to clean your electric kettle and keep it looking new.",electric water kettle,Best Pick,"Stylish, cost-effective electric kettle with 2L capacity. Easy to clean and safe to use. Perfect for coffee, tea, and more!","[495.8, 495.8, 495.8, 495.8, 495.8]"
27320745031,B01NBWIYYU,Wet Grinders,23853,https://images-na.ssl-images-amazon.com/images/I/61BV4mz80AL.jpg,4.1,2062,10147,"Ultra ABS Plastic Elgi Ultra Perfect+ Wet Grinder, 2 L (White)","Patented Conical Stones for effective grinding and low batter temperaure. The motor speed (without load) is 1350 RPM and the drum speed (with load) is 135 - 140 RPM
AISI 304 Rust Resistant food-grade Stainless Steel for healthy food ; Grinding Stone: Conical ; Wire Cord Length (in mm): 1650 ; Hook-type Power Cord: No ; Power Requirement: 230V
2L Capacity. Drum Size (mm): Ø250 X 180
Dish Shaped Multi-utility drum - Batter can be stored in the same drum after grinding
150 Watts Motor - Powerful 150 Watts Motor for better grinding
ABS Body - Lighter Weight, Longer Life and Great Looks
Batter Cleaner for easier cleaning of the cocnical stones
Optonal Attachements - Coconut Scrapper and Atta/Dough Kneading accessory can be bought seperately
10 Years warranty valid only in the country of purchase",electric wet grinder,Best Pick,"Conical Stones for effective grinding, low batter temp. AISI 304 Stainless Steel. 2L capacity, 150W motor, ABS body. 10yr warranty.","[10347.65, 10127.82, 10336.44, 10347.65, 10441.91]"
27320745031,B082ZQ97B3,Wet Grinders,29699,https://images-na.ssl-images-amazon.com/images/I/51Rr+vTbstL.jpg,3.3,1253,4130,"Prestige Plastic Wet Grinder Pwg 08, 200 Watt, Black","High Quality Grinding Stones, Stainless Steel Drum
Compact table top design
Fast and consistent grinding,Attractive designer body
2 litre capacity and 200 watts.
Warranty: 1 Year On product, 5 Year on Motor",electric wet grinder,Eco Pick,"High quality grinding stones, stainless steel drum, compact design. Fast and consistent grinding. 2L capacity, 200W. 1 year warranty on product, 5 year on motor.","[4096.57, 4026.9, 3996.86, 4096.57, 4064.98]"
27320745031,B01NAVAZSY,Wet Grinders,47584,https://images-na.ssl-images-amazon.com/images/I/61rWpDpgIOL.jpg,4,235,8375,Ultra ABS Plastic Elgi Ultra Grind+ Gold 2-Litre Wet Grinder (Purple),"Optonal Attachements - Coconut Scrapper and Atta/Dough Kneading accessory can be bought seperately <br><br>
Batter Cleaner for easier cleaning of the cocnical stones <br><br>
Patented Conical Stones for effective grinding and low batter temperaure <br><br>
150 Watts Motor - Powerful 150 Watts Motor for better grinding <br><br>
AISI 304 Rust Resistant food-grade Stainless Steel for healthy food <br><br>",electric wet grinder,Next Best,"Powerful 150W motor, patented conical stones, optional attachments for easy grinding. AISI 304 stainless steel for healthy food.","[8440.39, 8377.73, 8454.74, 8440.39, 8559.6]"
1380056031,B003YFI0O6,Electric Can Openers,1550,https://images-na.ssl-images-amazon.com/images/I/71jh+rwcjPL.jpg,4.5,45064,7334,"Oster Cordless Electric Wine Bottle Opener with Foil Cutter, FFP - FPSTBW8207-S-AMZ, Silver, One","Portable & Convenient to Charge: This little body light weight design is easy for you carry it to school,office,parks,camping, anywhere you want to. and it also convenient for charge by power bank, laptop, computer, car or other usb devices.
Rechargeable&Portable - The USB juicer cup comes equipped with a built-in 2000mAh rechargeable battery that can be easily charged by power bank, laptop, computer, mobile phones or other USB devices .
Easy and Safe Cleaning - It has juicer mixer have smart safety protection device, magnetic sensing switch ultra safe to use and clean, the juicer cup's body and bottom can be separated, you can easy to clean it
Multi-function - With our juice blender mixing kinds of fruit and vegetables,you can make natural tasty juice,milkshake,smoothie and other baby food.It's very portable and great for traveling, outdoor.; Multi Functional : drink a protein shake, smoothie or healthy drink everyday, not only for making a protein shake, smoothie, juice, and it works well for vegetable and other baby food.
Material Type: Plastic; Included Components: Mixers",electric wine bottle opener with foil cutter,Best Pick,"Portable & convenient USB juicer cup for easy charging and cleaning. Make natural juices, smoothies, and more on the go. Perfect for travel and outdoor use.","[7255.85, 7264.65, 7248.33, 7255.85, 7255.85]"
26953501031,B0BMPSHW9Q,Air Fryers,3843,https://images-na.ssl-images-amazon.com/images/I/71fP8B5Xx8L.jpg,4.4,1106,6498,"AGARO Elegant Air Fryer, 6.5L, 12 Preset Cooking Modes, 360 Degrees Air Circulation With Variable Temperature Settings, Stainless Steel Body, 1800W, Black, 6.5 Liter","Heating with 360 degree air circulation technology helps you to grill, bake, roast and reheat your favourite dishes with less oil than normal frying
1800 Watts of power helps to heat the fryer within 2-3 min and helps you quickly to prepare your dishes with uniform heat dispersion
12 Preset cooking options for a hassle free cooking of your favourite dishes-Fish, cake, chicken thigh, French fries, bacon, roast, chicken, steak, shrimp, toast, vegetables, keep warm
Comes with 6.5 litre non-stick inner frying pot
Manual temperature settings from 80-200 degree centigrade and timer from 1-60 minutes
Touch screen technology helps you select menu, time, and temperature by a simple finger touch",elegant air fryer with multiple cooking modes and air circulation,Best Pick,"Grill, bake, roast, and reheat with less oil using 360° air circulation. 1800W power for quick heating. 12 preset cooking options. Touch screen technology for easy control.","[6849.43, 6455.81, 7252.57, 6849.43, 6624.93]"
1380053031,B0BMPSHW9Q,Air Fryers,4265,https://images-na.ssl-images-amazon.com/images/I/71fP8B5Xx8L.jpg,4.4,1106,6498,"AGARO Elegant Air Fryer, 6.5L, 12 Preset Cooking Modes, 360 Degrees Air Circulation With Variable Temperature Settings, Stainless Steel Body, 1800W, Black, 6.5 Liter","Heating with 360 degree air circulation technology helps you to grill, bake, roast and reheat your favourite dishes with less oil than normal frying
1800 Watts of power helps to heat the fryer within 2-3 min and helps you quickly to prepare your dishes with uniform heat dispersion
12 Preset cooking options for a hassle free cooking of your favourite dishes-Fish, cake, chicken thigh, French fries, bacon, roast, chicken, steak, shrimp, toast, vegetables, keep warm
Comes with 6.5 litre non-stick inner frying pot
Manual temperature settings from 80-200 degree centigrade and timer from 1-60 minutes
Touch screen technology helps you select menu, time, and temperature by a simple finger touch",elegant air fryer with multiple cooking modes and air circulation,Best Pick,"Grill, bake, roast, and reheat with less oil using 360° air circulation. 1800W power for quick heating. 12 preset cooking options. Touch screen technology for easy control.","[6849.43, 6456.62, 7252.57, 6849.43, 6624.93]"
1379982031,B008P7IF02,Drip Coffee Machines,15450,https://images-na.ssl-images-amazon.com/images/I/51GtRgKVprL.jpg,3.8,4240,4499,Morphy Richards New Europa Coffee Making Machine|800W Espresso & Cappuccino Coffee Machine For Home|4-Cups Capacity*|Milk Frothing Nozzle|Removable Drip Tray|2-Yr Warranty By Brand|Black,"Versatile Brewing: Enjoy a variety of coffee options with the ability to make espresso, cappuccino, and latte
Milk Frothing Nozzle: Perfect for crafting specialty drinks like Latte, Espresso Macchiato, Caffè Breve, and Caramel Macchiato
Turbo Cappuccino Nozzle: Specifically designed for achieving a rich froth in your favourite Cappuccino
Powerful Performance: Boasts 800 watts of power and operates at 230 volts with a Bar Pressure of 4 bar
Convenient Control: Features a function select knob for easy operation
Warranty: Backed by a 2-year warranty on the product",espresso & cappuccino coffee making machine,Best Pick,"Enjoy espresso, cappuccino, and latte with this versatile brewer. Craft specialty drinks easily with milk frothing and turbo cappuccino nozzles. Powerful 800W performance. 2-year warranty.","[4661.12, 4497.43, 4484.79, 4661.12, 4704.17]"
1379982031,B008P7IF02,Drip Coffee Machines,19372,https://images-na.ssl-images-amazon.com/images/I/51GtRgKVprL.jpg,3.8,4240,4499,Morphy Richards New Europa Coffee Making Machine|800W Espresso & Cappuccino Coffee Machine For Home|4-Cups Capacity*|Milk Frothing Nozzle|Removable Drip Tray|2-Yr Warranty By Brand|Black,"Versatile Brewing: Enjoy a variety of coffee options with the ability to make espresso, cappuccino, and latte
Milk Frothing Nozzle: Perfect for crafting specialty drinks like Latte, Espresso Macchiato, Caffè Breve, and Caramel Macchiato
Turbo Cappuccino Nozzle: Specifically designed for achieving a rich froth in your favourite Cappuccino
Powerful Performance: Boasts 800 watts of power and operates at 230 volts with a Bar Pressure of 4 bar
Convenient Control: Features a function select knob for easy operation
Warranty: Backed by a 2-year warranty on the product",espresso & cappuccino coffee making machine,Best Pick,"Enjoy espresso, cappuccino, and latte with this versatile brewer. Craft specialty drinks easily with milk frothing and turbo cappuccino nozzles. Powerful 800W performance. 2-year warranty.","[4659.17, 4497.43, 4484.8, 4659.17, 4703.53]"
27345417031,B09X2MQLZH,Reusable Filters,510974,https://images-na.ssl-images-amazon.com/images/I/61qHJYVxmSL.jpg,4.5,275,1209,"Ruilida Espresso Puck Screen 51mm, Reusable 1.7mm Thickness 150μm 316 Stainless Steel Professional Barista Coffee Filter Mesh Plate for Espresso Portafilter Filter Basket (51mm)","This 51mm espresso puck screen helps prevent coffee grounds from sticking to the espresso machine shower screen, keeping the shower screen clean.
Made of the high-quality 316 stainless steel 150um puck filter screen, good filtering effect. Easy to care for and clean, just rinse and wipe it dry or place it.
This puck screen will disperse water evenly, increase the amount of solids that dissolve into the espresso, helping you get better extraction.
Very easy to use, Just tamper and place ​it over the Portafilter filter basket, which helps you make delicious and mellow coffee drinks.
Compatible with Espresso machine portafilters (51mm) filter basket, also apply to home, office or coffee house, etc.",espresso coffee filter screen,Best Pick,Prevent coffee grounds sticking to shower screen with this 51mm espresso puck screen. Easy to clean and use for better extraction.,"[1704.87, 1723.02, 1513.66, 1704.87, 2062.35]"
1379982031,B06WGTZ874,Drip Coffee Machines,18885,https://images-na.ssl-images-amazon.com/images/I/41MpY4hPDYL.jpg,4.1,30153,36000,"De'Longhi EC685.M |Dedica Style| Pump Espresso Coffee Machine | Espresso, Cappuccino, Latte & More Recipe Options | 15 Bar Pressure | 1350 W | Free Demo & Installation (Metal)","Can make- espresso, cappucino and dispense hot water;Advanced in-built cappuccino system that mixes air, milk and steam to produce a creamy and frothy cappuccino
Authentic 15 bar pressure for the perfect Italian espresso;Professional aluminium filter holder for ground coffee (1 or 2 cups) or E.S.E. (Easy Serving Espresso) pods
De'Longhi patented thermoblock technology that heats up the ideal brewing temperature in just 40 seconds, Body material: Stainless Steel;Sleek and ultra slim design with compact fit (requires 6"" Inches of space)
On /off button with automatic stand by to save energy consumption after a period of no use, descaling alarm, removable drip tray, cup warmer;Removable water tank and drip tray for easy cleaning, flow stop function to personalize your coffee length; Power: 1350 watts; Includes: Product, Instruction Manual, Warranty card; Country of Origin: China; Power: 1350 watts; Power: 1350 watts; Power: 1350 watts;
Human Interface Input: Buttons; Size Name: 1350w",espresso coffee machine,Best Pick,"Make espresso, cappuccino, and hot water with ease. Enjoy creamy cappuccinos with the advanced cappuccino system. Compact design with quick heating technology. Easy to clean and energy-saving features.","[24701.43, 28816.51, 26945.88, 24701.43, 23338.66]"
1379982031,B06WGTZ874,Drip Coffee Machines,20821,https://images-na.ssl-images-amazon.com/images/I/41MpY4hPDYL.jpg,4.1,30137,36870,"De'Longhi EC685.M |Dedica Style| Pump Espresso Coffee Machine | Espresso, Cappuccino, Latte & More Recipe Options | 15 Bar Pressure | 1350 W | Free Demo & Installation (Metal)","Can make- espresso, cappucino and dispense hot water;Advanced in-built cappuccino system that mixes air, milk and steam to produce a creamy and frothy cappuccino
Authentic 15 bar pressure for the perfect Italian espresso;Professional aluminium filter holder for ground coffee (1 or 2 cups) or E.S.E. (Easy Serving Espresso) pods
De'Longhi patented thermoblock technology that heats up the ideal brewing temperature in just 40 seconds, Body material: Stainless Steel;Sleek and ultra slim design with compact fit (requires 6"" Inches of space)
On /off button with automatic stand by to save energy consumption after a period of no use, descaling alarm, removable drip tray, cup warmer;Removable water tank and drip tray for easy cleaning, flow stop function to personalize your coffee length; Power: 1350 watts; Includes: Product, Instruction Manual, Warranty card; Country of Origin: China; Power: 1350 watts; Power: 1350 watts; Power: 1350 watts;
Human Interface Input: Buttons; Size Name: 1350w",espresso coffee machine,Best Pick,"Make espresso, cappuccino, and hot water with ease. Enjoy creamy cappuccinos and perfect Italian espressos in seconds. Compact design with energy-saving features. Includes all you need for a great coffee experience.","[24633.8, 28536.2, 26829.03, 24633.8, 23306.19]"
1379982031,B06WGTZ874,Drip Coffee Machines,20821,https://images-na.ssl-images-amazon.com/images/I/41MpY4hPDYL.jpg,4.1,30137,36870,"De'Longhi EC685.M |Dedica Style| Pump Espresso Coffee Machine | Espresso, Cappuccino, Latte & More Recipe Options | 15 Bar Pressure | 1350 W | Free Demo & Installation (Metal)","Can make- espresso, cappucino and dispense hot water;Advanced in-built cappuccino system that mixes air, milk and steam to produce a creamy and frothy cappuccino
Authentic 15 bar pressure for the perfect Italian espresso;Professional aluminium filter holder for ground coffee (1 or 2 cups) or E.S.E. (Easy Serving Espresso) pods
De'Longhi patented thermoblock technology that heats up the ideal brewing temperature in just 40 seconds, Body material: Stainless Steel;Sleek and ultra slim design with compact fit (requires 6"" Inches of space)
On /off button with automatic stand by to save energy consumption after a period of no use, descaling alarm, removable drip tray, cup warmer;Removable water tank and drip tray for easy cleaning, flow stop function to personalize your coffee length; Power: 1350 watts; Includes: Product, Instruction Manual, Warranty card; Country of Origin: China; Power: 1350 watts; Power: 1350 watts; Power: 1350 watts;
Human Interface Input: Buttons; Size Name: 1350w",espresso coffee machine,Next Best,"Make espresso, cappuccino, and hot water with ease. Enjoy creamy cappuccinos with the advanced cappuccino system. Compact design with quick heating technology. Easy to clean and energy-saving features included.","[24633.8, 28536.2, 26829.03, 24633.8, 23306.19]"
51396866031,B07MY7L4WB,Semi-Automatic Espresso Machines,211918,https://images-na.ssl-images-amazon.com/images/I/41OJY-2YC0L.jpg,3.8,158,13990,TECNORA Espresso Coffee Machine (Epic),"✅ COMPACT & STYLISH: TECNORA espresso coffee machine is a compact and stylish addition to your home.
✅ INTENSE & RICH: 15-bar Pump gives perfect coffee & offers a blend of functions & aesthetics.
✅ EASY TO OPERATE: With easy to use controls you can have shop-style drinks at home .
✅ DETACHABLE WATER TANK: Detachable water tank makes it easy to refill & great machine for home.
✅ CUSTOMER SATISFACTION: is our #1 priority & we are committed to provide 100% satisfaction for you.",espresso coffee machine,Eco Pick,Compact & stylish espresso machine with intense 15-bar pump for perfect coffee. Easy to operate with detachable water tank. Customer satisfaction guaranteed.,"[13990.0, 13990.0, 13990.0, 13990.0, 13990.0]"
51396864031,B09SHT79K4,Manual Espresso Machines,1428265,https://images-na.ssl-images-amazon.com/images/I/41VzArL6iqL.jpg,4,129,24345,"Ariete 1381 Espresso Slim Metal, Coffee Machine with Pressure Gauge, Compatible with Ground Coffee and ESE Pods, 1300 W, 1.1 L Capacity, 15 Bar Pressure, ½ Cup Filter, Cappuccino Device","Slim and compact design: suitable for all kitchens due to its compact shape, it can be stored in any corner of the kitchen without giving up precious space
Not just coffee: thanks to the maxi-cappuccino device and the hot water dispenser, you can prepare creamy cappuccinos and delicate teas, infusions and herbal teas
Functionality and control: thanks to the pressure gauge, you can control the parameters of water, coffee quantity and coffee pressure for a perfect coffee
Choose your coffee: compatible with ESE pods and ground coffee, possibility to adjust the height of the coffee and the height of the drip tray for each cup
Safe and practical: automatic shut-off system after 25 minutes, anti-drip system and cleaning light",espresso coffee machine with pressure gauge and cappuccino device,Best Pick,"Slim, compact coffee maker with cappuccino device. Control water, coffee parameters for perfect brew. Safe, practical features included.","[24364.62, 24345.0, 24345.0, 24364.62, 24373.75]"
1379983031,B0BR79XCL6,Espresso Machines,42908,https://images-na.ssl-images-amazon.com/images/I/71krzUYzH2L.jpg,4.2,184,10720,"AGARO Regency Espresso Coffee Maker, Adjustable Pressure up to 20 Bars, Cappuccino Coffee Maker with Adjustable Foaming Milk Frother Wand for Steam Espresso, 1.2L Removable Water Tank, 1350W, White","1350 Watts power enables fast heating to make espresso or froth milk. You can enjoy making a good kind of coffee in 45 seconds
Adjustable pressure settings up to 20 Bars provides fast an stable extraction making the espresso more rich in cream
Adjustable espresso with three shot functions-One shot, double shot and manual to control the amount of coffee by yourself. Single Shot-Brew about 30ml amount of coffee. Double Shot-Brew about 60ml amount of coffee.
Manual steam wand can create rich creamy froth and latte art. 360°rotating stainless steel frothing wand is more convenient to use
With 2 separate thermostats, controlling the temperature of espresso and the frothing separately, so the taste of coffee and milk foam can reach the ideal state
Making an cappuccino, latte or flat white at home or office. The removable froth nozzle makes the cleaning easily
Removable drip tray allows you to use a larger cup. SUS304 stainless steel nipple is not easy to rust
In the box: Espresso Machine x1, Portafilter x1, funnel x1, Scoop/Tamperx1, User Manual x1. (Milk pitcher are not included).
1 Year Warranty",espresso coffee maker with adjustable pressure and milk frother,Best Pick,"Enjoy fast, rich espresso with adjustable pressure settings and manual control. Create creamy froth for cappuccinos and lattes at home or office. 1 Year Warranty.","[10527.12, 10167.78, 10165.31, 10527.12, 10456.16]"
1379983031,B0B1WRS4TL,Espresso Machines,3773,https://images-na.ssl-images-amazon.com/images/I/41+9i7GxM0L.jpg,4.2,1404,8999,"AGARO Imperial Espresso Coffee Maker, Coffee Machine, 15 Bars, Frother Wand for Espresso, Cappuccino, Steam Espresso Maker For Home, Adjustable Milk Frothing and Double Temperature Control System","15 Bars High pressure with 1100 watts provide fast and stable extraction，makes espresso more fragrant and rich in cream
Analog dial thermometer can help you control the temperature for optimal coffee extraction. 2 Separate thermostats adjust the temperature of water and milk foam separately to create great taste of coffee and to create rich and creamy milk foam
Allows you to adjust the foam and steam levels to customize a variety of delicious espresso-based coffee. 360°rotating stainless steel frothing wand is more convenient to use
Achieve a consistent and balanced espresso using the right amount of ground coffee. Using 7g coffee powder to make 1 ounce of espresso can get full flavor and better taste; Comes with a elegant design, Stainless Steel Body and easy to clean
Color Name: Silver; Size Name: Medium",espresso coffee maker with frother wand,Best Pick,15 Bars High pressure with 1100 watts for fast extraction. Analog dial thermometer for optimal temperature control. Customize espresso-based coffee with adjustable foam and steam levels. Stainless Steel Body for easy cleaning.,"[9302.01, 9215.65, 9304.22, 9302.01, 9186.88]"
